A,C,P,B,L,R,LA
2,1,60,14.1807,110.417,0.96,33
2,1,60,14.1547,111.277,0.94,33
2,1,60,14.2002,110.87,0.92,33
2,1,60,14.2197,112.917,0.96,33
2,1,60,14.2327,112.857,0.98,33
2,1,60,14.1774,110,0.96,33
2,1,60,14.1904,111.6,1,33
2,1,60,14.1872,110.444,0.9,33
2,1,60,14.1449,113.111,0.9,33
2,1,60,14.1807,110.851,0.94,33
2,1,60,14.2034,111.224,0.98,33
2,1,60,14.1872,111.6,1,33
2,1,60,14.1774,111.25,0.96,33
2,1,60,14.1969,110.8,1,33
2,1,60,14.1839,112.609,0.92,33
2,1,60,14.1839,111.304,0.92,33
2,1,60,14.1579,110.833,0.96,33
2,1,60,14.1742,110.87,0.92,33
2,1,60,14.2034,112.449,0.98,33
2,1,60,14.1969,110.426,0.94,33
2,1,60,14.2392,112.8,1,33
2,1,60,14.2034,111.633,0.98,33
2,1,60,14.1742,110.833,0.96,33
2,1,60,14.2002,112.041,0.98,33
2,1,60,14.249,112.041,0.98,33
2,1,60,14.1872,112.128,0.94,33
2,1,60,14.1774,110.816,0.98,33
2,1,60,14.1904,111.633,0.98,33
2,1,60,14.1839,110.426,0.94,33
2,1,60,14.1709,111.6,1,33
2,1,60,14.1937,112.273,0.88,33
2,1,60,14.1514,110.816,0.98,33
2,1,60,14.1807,110.851,0.94,33
2,1,60,14.1644,111.6,1,33
2,1,60,14.1969,111.277,0.94,33
2,1,60,14.1969,111.667,0.96,33
2,1,60,14.1612,110.87,0.92,33
2,1,60,14.1872,111.739,0.92,33
2,1,60,14.2262,111.633,0.98,33
2,1,60,14.1774,111.2,1,33
2,1,60,14.2002,110.816,0.98,33
2,1,60,14.1579,111.25,0.96,33
2,1,60,14.1579,110.417,0.96,33
2,1,60,14.1579,110.408,0.98,33
2,1,60,14.1709,110.816,0.98,33
2,1,60,14.2002,111.304,0.92,33
2,1,60,14.1709,110.417,0.96,33
2,1,60,14.1644,110,0.92,33
2,1,60,14.1742,111.333,0.9,33
2,1,60,14.2034,113.556,0.9,33
2,1,60,14.1807,110.816,0.98,33
2,1,60,14.1937,112.128,0.94,33
2,1,60,14.2327,110.833,0.96,33
2,1,60,14.1872,111.224,0.98,33
2,1,60,14.2132,112.857,0.98,33
2,1,60,14.1807,111.702,0.94,33
2,1,60,14.2002,110.417,0.96,33
2,1,60,14.1774,110,1,33
2,1,60,14.2002,111.224,0.98,33
2,1,60,14.1644,111.667,0.96,33
2,1,60,14.223,111.224,0.98,33
2,1,60,14.2034,111.224,0.98,33
2,1,60,14.1579,110.8,1,33
2,1,60,14.1872,112.5,0.96,33
2,1,60,14.1807,110.408,0.98,33
2,1,60,14.1677,110.851,0.94,33
2,1,60,14.1872,111.739,0.92,33
2,1,60,14.1904,111.633,0.98,33
2,1,60,14.1612,110.426,0.94,33
2,1,60,14.1774,111.224,0.98,33
2,1,60,14.1644,111.25,0.96,33
2,1,60,14.21,110.417,0.96,33
2,1,66,16.0519,110,1,34
2,1,66,16.0909,110,1,34
2,1,66,16.0616,110,0.98,34
2,1,66,16.0616,110,0.98,34
2,1,66,16.0519,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0551,110,0.98,34
2,1,66,16.0877,110,0.98,34
2,1,66,16.0486,110,0.98,34
2,1,66,16.0974,110,1,34
2,1,66,16.0779,110,1,34
2,1,66,16.0844,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0486,110,0.98,34
2,1,66,16.0519,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0421,110,0.98,34
2,1,66,16.0389,110,1,34
2,1,66,16.0486,110,0.98,34
2,1,66,16.0551,110,0.98,34
2,1,66,16.0454,110,1,34
2,1,66,16.0454,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0812,110,0.98,34
2,1,66,16.0649,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0909,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0974,110,1,34
2,1,66,16.0389,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0454,110,1,34
2,1,66,16.0389,110,1,34
2,1,66,16.0454,110,1,34
2,1,66,16.0454,110,1,34
2,1,66,16.0389,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0454,110,1,34
2,1,66,16.0681,110,0.98,34
2,1,66,16.0519,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0551,110,0.98,34
2,1,66,16.0584,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0779,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0584,110,1,34
2,1,66,16.0714,110,1,34
2,1,66,16.0649,110,1,34
2,1,66,16.0551,110,0.98,34
2,1,66,16.0584,110,1,34
2,1,66,16.0519,110,1,34
2,1,66,16.0421,110,0.98,34
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9459,110,0.96,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9491,110,0.98,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9459,110,0.96,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,78,17.9524,110,1,35
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,81,17.9524,110,1,36
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,87,18.1289,120,1,37
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,1,90,20.7411,160,1,38
2,2,60,12.2054,80,1,39
2,2,60,12.2086,80,1,39
2,2,60,12.2216,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.1956,80,0.98,39
2,2,60,12.2054,80,1,39
2,2,60,12.2151,80,1,39
2,2,60,12.2151,80,1,39
2,2,60,12.1989,80,1,39
2,2,60,12.1956,80,1,39
2,2,60,12.1989,80,1,39
2,2,60,12.1956,80,1,39
2,2,60,12.2086,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.2119,80,1,39
2,2,60,12.1891,80,0.98,39
2,2,60,12.1989,80,1,39
2,2,60,12.1989,80,0.98,39
2,2,60,12.2151,80,1,39
2,2,60,12.2086,80,1,39
2,2,60,12.2086,80,1,39
2,2,60,12.1956,80,0.98,39
2,2,60,12.1956,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.1891,80,0.98,39
2,2,60,12.2021,80,0.98,39
2,2,60,12.1891,80,0.98,39
2,2,60,12.2119,80,1,39
2,2,60,12.1989,80,0.98,39
2,2,60,12.2086,80,1,39
2,2,60,12.1826,80,0.96,39
2,2,60,12.2054,80,1,39
2,2,60,12.2184,80,1,39
2,2,60,12.2151,80,1,39
2,2,60,12.2021,80,0.98,39
2,2,60,12.1924,80,0.96,39
2,2,60,12.2021,80,1,39
2,2,60,12.2119,80,1,39
2,2,60,12.1924,80,0.98,39
2,2,60,12.2021,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.1891,80,0.96,39
2,2,60,12.2054,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.1989,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.1989,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.1891,80,0.96,39
2,2,60,12.1924,80,0.96,39
2,2,60,12.1989,80,0.98,39
2,2,60,12.1956,80,1,39
2,2,60,12.2119,80,1,39
2,2,60,12.2021,80,1,39
2,2,60,12.1924,80,0.98,39
2,2,60,12.1989,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.2216,80,1,39
2,2,60,12.2054,80,1,39
2,2,60,12.2021,80,0.98,39
2,2,60,12.2086,80,1,39
2,2,60,12.2054,80,0.98,39
2,2,60,12.2119,80,1,39
2,2,60,12.1989,80,1,39
2,2,60,12.2021,80,0.98,39
2,2,60,12.2119,80,1,39
2,2,60,12.1924,80,1,39
2,2,60,12.2086,80,1,39
2,2,60,12.2151,80,1,39
2,2,60,12.1989,80,1,39
2,2,66,16.0519,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0324,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0324,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0519,80,0.98,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0324,80,1,40
2,2,66,16.0519,80,0.98,40
2,2,66,16.0649,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0519,80,0.98,40
2,2,66,16.0714,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0454,80,0.98,40
2,2,66,16.0454,80,1,40
2,2,66,16.0324,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0324,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0584,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0519,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0454,80,1,40
2,2,66,16.0389,80,1,40
2,2,66,16.0649,80,1,40
2,2,66,16.0454,80,1,40
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9654,70,1,41
2,2,78,17.9654,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9719,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,0.98,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9719,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9654,70,1,41
2,2,78,17.9654,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9719,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,78,17.9589,70,1,41
2,2,78,17.9524,70,1,41
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,84,24.2419,80,1,42
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
2,2,87,18.4819,90,1,43
